path,subject,y_1s,y_2s,y_3s
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM6.mp4#f480-543,6,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM6.mp4#f496-559,6,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM6.mp4#f512-575,6,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f0-63,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f16-79,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f32-95,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f48-111,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f64-127,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f80-143,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f96-159,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f112-175,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f128-191,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f144-207,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f160-223,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f176-239,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f192-255,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f208-271,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f224-287,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f240-303,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f256-319,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f272-335,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f288-351,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f304-367,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f320-383,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f336-399,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f352-415,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f368-431,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f384-447,7,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f400-463,7,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f416-479,7,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f432-495,7,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f448-511,7,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM7.mp4#f464-527,7,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f0-63,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f16-79,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f32-95,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f48-111,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f64-127,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f80-143,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f96-159,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f112-175,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f128-191,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f144-207,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f160-223,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f176-239,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f192-255,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f208-271,8,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f224-287,8,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f240-303,8,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f256-319,8,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f272-335,8,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFFM8.mp4#f288-351,8,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f0-63,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f16-79,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f32-95,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f48-111,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f64-127,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f80-143,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f96-159,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f112-175,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f128-191,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f144-207,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f160-223,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f176-239,2,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f192-255,2,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f208-271,2,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f224-287,2,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f240-303,2,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f256-319,2,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM2.mp4#f272-335,2,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f0-63,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f16-79,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f32-95,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f48-111,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f64-127,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f80-143,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f96-159,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f112-175,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f128-191,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f144-207,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f160-223,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f176-239,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f192-255,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f208-271,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f224-287,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f240-303,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f256-319,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f272-335,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f288-351,3,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f304-367,3,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f320-383,3,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f336-399,3,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f352-415,3,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM3.mp4#f368-431,3,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f0-63,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f16-79,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f32-95,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f48-111,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f64-127,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f80-143,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f96-159,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f112-175,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f128-191,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f144-207,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f160-223,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f176-239,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f192-255,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f208-271,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f224-287,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f240-303,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f256-319,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f272-335,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f288-351,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f304-367,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f320-383,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f336-399,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f352-415,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f368-431,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f384-447,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f400-463,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f416-479,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f432-495,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f448-511,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f464-527,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f480-543,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f496-559,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f512-575,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f528-591,4,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f544-607,4,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f560-623,4,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f576-639,4,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f592-655,4,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM4.mp4#f608-671,4,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f0-63,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f16-79,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f32-95,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f48-111,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f64-127,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f80-143,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f96-159,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f112-175,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f128-191,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f144-207,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f160-223,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f176-239,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f192-255,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f208-271,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f224-287,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f240-303,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f256-319,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f272-335,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f288-351,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f304-367,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f320-383,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f336-399,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f352-415,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f368-431,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f384-447,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f400-463,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f416-479,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f432-495,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f448-511,5,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f464-527,5,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f480-543,5,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f496-559,5,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f512-575,5,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f528-591,5,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM5.mp4#f544-607,5,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f0-63,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f16-79,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f32-95,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f48-111,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f64-127,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f80-143,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f96-159,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f112-175,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f128-191,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f144-207,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f160-223,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f176-239,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f192-255,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f208-271,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f224-287,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f240-303,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f256-319,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f272-335,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f288-351,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f304-367,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f320-383,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f336-399,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f352-415,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f368-431,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f384-447,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f400-463,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f416-479,6,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f432-495,6,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f448-511,6,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f464-527,6,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f480-543,6,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f496-559,6,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM6.mp4#f512-575,6,1,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f0-63,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f16-79,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f32-95,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f48-111,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f64-127,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f80-143,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f96-159,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f112-175,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f128-191,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f144-207,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f160-223,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f176-239,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f192-255,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f208-271,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f224-287,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f240-303,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f256-319,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f272-335,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f288-351,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f304-367,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f320-383,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f336-399,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f352-415,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f368-431,7,0,0,0
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f384-447,7,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f400-463,7,0,0,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f416-479,7,0,1,1
data/raw/PreVFall/v4_video_csv/Pre-VFall/weakness_fall_forward/FWFSM7.mp4#f432-495,7,0,1,1
